#{"t_start": 1779553336.7873073, "env_id": "LunarLander-v3"}
r,l,t
-18.770858,161,18.720414
30.902895,229,18.798816
121.511371,1000,19.270817
148.204103,1000,19.746414
19.876185,160,19.800617
-51.185629,133,19.962195
-31.314641,96,19.995654
67.992575,1000,20.469936
18.015416,93,20.501488
3.180793,108,20.539571
-38.637548,117,20.581988
18.527921,205,20.654054
125.031267,1000,21.126959
76.745987,1000,21.600307
13.946352,150,21.651769
56.438564,1000,22.109061
117.955866,1000,22.571352
14.304304,135,22.615648
-35.669085,134,22.795872
-2.500489,138,22.84399
142.086871,1000,23.310076
109.14563,1000,23.777788
17.205532,136,23.82384
-247.021882,153,23.875417
5.118633,144,23.924053
30.035912,146,23.973812
-149.653297,250,24.057301
-58.089817,169,24.224106
-211.648028,128,24.270217
-57.284096,139,24.315645
117.077273,1000,24.780397
-161.805979,145,24.830735
30.842283,169,24.888506
182.23987,1000,25.354932
168.784519,1000,25.834579
7.070848,119,25.875682
-8.813414,93,25.907511
-118.573489,335,26.13767
150.137192,1000,26.610832
-16.018146,135,26.657793
118.682282,1000,27.119599
-34.239865,102,27.155457
-13.008571,127,27.201595
36.53669,119,27.243049
18.888847,104,27.279918
8.858461,105,27.315889
125.936439,1000,27.795295
105.675156,1000,28.272002
4.602719,123,28.314553
32.398705,170,28.372784
-30.293357,88,28.519961
8.162382,106,28.557745
38.82309,112,28.597512
6.626325,146,28.648388
-74.187945,123,28.6912
-103.066712,149,28.744662
167.995136,1000,29.226769
132.386064,1000,29.701863
38.572083,163,29.7615
15.4356,146,29.810235
22.969903,156,29.975866
21.32289,159,30.03067
-97.025203,260,30.119371
-14.91548,144,30.169327
-47.312164,160,30.225065
-31.551955,153,30.278115
13.346448,145,30.444888
34.001211,159,30.499665
22.279359,120,30.539728
142.870932,1000,31.01009
70.434461,1000,31.482612
-24.106292,130,31.527404
-60.110801,651,31.875804
-70.963048,110,31.91355
17.467189,120,31.954535
98.420309,1000,32.424677
137.150132,1000,32.896759
-76.115525,142,32.945493
-100.123924,118,32.986592
74.091006,1000,33.460374
16.609577,173,33.523801
16.055392,156,33.579714
12.557877,108,33.616069
44.385515,194,33.800206
44.217246,122,33.843828
34.849487,164,33.900698
-113.592969,115,33.941597
-52.924194,152,33.996028
134.672087,1000,34.47565
156.248733,1000,34.950479
28.911531,170,35.012008
-71.780384,127,35.056552
101.566146,1000,35.528063
57.270281,126,35.571587
-39.399811,136,35.731254
-39.599997,150,35.78347
31.820019,124,35.82485
-11.976016,116,35.864742
162.454887,1000,36.32569
2.899207,144,36.374583
-90.541101,289,36.474261
150.975959,1000,36.937093
-23.82973,150,37.102235
-141.791492,202,37.171714
1.913804,144,37.220892
-143.458974,212,37.294202
39.879406,117,37.334243
-3.192371,116,37.373921
-3.234104,160,37.428665
78.90518,1000,37.899594
42.063085,1000,38.378789
118.645033,1000,38.840769
22.291904,213,39.02547
-7.599963,199,39.095968
0.780758,113,39.135162
137.562203,1000,39.60453
-90.0581,207,39.674261
31.804478,187,39.741075
136.733839,1000,40.221038
-33.920751,181,40.284152
-71.15306,283,40.498043
23.521164,240,40.580432
148.83402,1000,41.05149
38.985741,185,41.117444
35.542825,269,41.212413
-28.48498,270,41.420922
154.57701,1000,41.896758
136.749681,1000,42.364012
-1.192498,217,42.440644
177.161148,1000,42.914054
52.474802,1000,43.390846
99.983186,1000,43.864686
81.515728,1000,44.335659
-39.995077,446,44.494916
126.942753,1000,44.961727
76.757089,1000,45.427091
-29.420469,351,45.545528
-14.791527,318,45.767385
1.087466,262,45.856203
151.659284,1000,46.316915
