#{"t_start": 1779554399.6366932, "env_id": "LunarLander-v3"}
r,l,t
-35.123271,155,87.12429
-31.514845,433,87.561655
260.08737,319,87.917349
-202.098702,138,88.01834
-71.957973,267,88.214843
215.619322,458,88.54471
-115.140149,151,88.650514
-155.591682,225,88.814406
-159.727369,147,88.918627
-75.401955,216,89.07703
-162.108123,151,89.184618
3.750734,207,89.335052
-174.043922,211,89.483955
-76.916511,107,89.560165
246.59097,409,89.855614
-206.679306,228,90.373792
-41.540802,208,90.534718
-5.740283,257,90.720857
289.430642,276,90.919478
-33.229169,160,91.033287
-65.23878,102,91.106448
-10.02134,92,91.172209
18.981568,148,91.276358
-47.787021,182,91.404912
-218.2229,223,91.564603
-14.830961,158,91.677067
-25.283536,202,91.821007
-13.80225,149,91.926571
23.34941,265,92.116588
-163.950283,100,92.188315
1.998692,270,92.377348
25.685262,153,92.486983
3.123738,198,92.695553
249.648277,251,92.872248
-36.31522,155,92.984207
-31.318414,180,93.113671
17.892709,107,93.190984
250.901681,329,93.427361
280.717957,262,93.615086
-153.937882,74,93.668473
-58.098076,100,93.740104
-28.378965,151,93.849468
-33.829209,187,93.984677
-135.736896,70,94.199862
27.143978,177,94.328166
267.113788,257,94.511179
22.746925,135,94.610099
3.115055,243,94.790102
304.511119,224,94.955536
-169.062507,152,95.066142
-9.473475,146,95.173426
-59.112181,141,95.276908
-33.007211,138,95.37736
-42.240822,143,95.483265
-24.792175,216,95.645293
-11.759851,104,95.722697
247.117269,284,95.930405
-20.692493,95,96.000432
255.436467,309,96.228593
-148.834854,147,96.338218
19.953123,198,96.483513
-195.103932,89,96.548988
15.59202,174,96.675355
-228.42133,96,96.743913
6.102221,177,96.872836
-42.800852,178,97.002108
-15.352929,133,97.096754
210.226347,348,97.347283
11.154379,189,97.486149
4.611823,214,97.642675
245.328642,326,98.09287
-2.680012,149,98.200554
60.205888,177,98.329556
3.869872,165,98.448308
-6.594104,158,98.562056
-1.13573,162,98.677743
10.681753,238,98.848192
-62.667435,89,98.911623
-192.467296,168,99.036206
250.993502,320,99.269738
293.953172,231,99.43766
41.634238,164,99.557616
-158.935194,165,99.67904
-53.909139,224,99.844917
206.724944,390,100.128732
278.235446,268,100.320635
-14.843951,215,100.472218
-11.586539,126,100.560861
-45.481518,107,100.637177
-161.432407,133,100.734746
22.959566,163,100.851605
273.654194,427,101.157312
-74.855044,106,101.233093
-67.001586,179,101.361217
33.786356,171,101.482762
5.696627,218,101.636662
-15.439592,214,102.210052
259.027107,228,102.371328
-31.467208,213,102.527547
261.201417,274,102.72164
11.341167,240,102.893225
245.881517,320,103.123171
52.398928,240,103.293936
242.502298,439,103.606872
228.337001,450,103.927818
260.529615,357,104.182057
-24.253861,180,104.31204
32.36728,113,104.389108
5.401006,226,104.549495
226.795681,352,104.802742
245.216202,335,105.046316
215.433753,466,105.387855
-169.899449,154,105.502519
-135.27255,236,106.153486
-57.128503,272,106.347673
-55.483866,256,106.535828
223.449485,421,106.840994
-4.485335,221,106.997904
276.728523,355,107.255005
-12.789402,265,107.446004
270.672193,291,107.656213
273.08677,297,107.873191
-151.762488,160,107.992122
222.57489,513,108.356478
271.684594,343,108.601398
-17.338436,258,108.786053
3.851934,237,108.956573
-158.565889,157,109.067423
225.421637,388,109.345082
235.622472,401,109.627194
275.029834,311,110.373208
-5.235544,210,110.524067
-175.317735,179,110.649769
52.232747,228,110.815979
286.00835,435,111.126939
-139.534309,176,111.254219
209.682248,390,111.538351
249.099074,302,111.756161
0.621315,162,111.874241
29.758135,173,111.999944
233.86746,321,112.236704
244.677378,342,112.487555
189.85516,439,112.81135
29.305334,233,112.979626
264.891928,302,113.203025
-158.064194,169,113.326378
227.785349,347,113.579755
-29.865515,108,113.656987
251.462152,333,114.413207
-42.445769,280,114.62388
34.083159,176,114.747245
214.541212,358,115.000059
263.95788,315,115.221779
-167.071628,153,115.328858
216.794795,315,115.553944
101.770374,1000,116.283433
-192.698608,225,116.443584
259.341151,372,116.708749
18.041388,248,116.88581
-54.215816,181,117.019726
236.998106,384,117.295625
209.394222,431,117.609493
-88.307554,158,117.720847
57.031014,182,117.848629
-90.147953,214,118.37254
251.156946,349,118.622089
-143.724376,138,118.721004
6.843904,233,118.884683
-23.133031,210,119.040007
23.85908,227,119.20615
-21.951234,249,119.385979
-139.81222,186,119.524354
39.847719,159,119.638949
57.078799,235,119.80896
-19.331873,251,119.989968
208.773164,429,120.30322
-47.453119,184,120.435913
-7.792752,200,120.582661
-8.750503,164,120.702273
18.070058,166,120.824678
226.906454,301,121.045325
-27.443296,200,121.190895
239.737594,451,121.515735
-1.525863,188,121.645199
40.850781,214,121.79643
-16.730327,152,121.905504
14.711632,170,122.335642
-22.526383,195,122.471535
-76.981255,196,122.606874
-64.068878,182,122.735744
-29.606735,170,122.857346
-69.754771,204,123.003749
-65.58729,171,123.125507
-9.303731,204,123.275244
-14.748398,193,123.414738
-60.134271,164,123.53308
-0.564595,172,123.65875
8.559526,216,123.815671
-22.241525,204,123.963497
6.749888,183,124.094867
-1.59434,185,124.229564
258.294476,377,124.504951
-23.218783,201,124.651195
222.656573,571,125.070429
-41.690555,164,125.190433
-66.435899,194,125.332201
-37.259128,213,125.480998
-49.548919,177,125.608074
-7.332825,145,125.710741
-66.226254,159,125.823644
-26.450261,155,126.156444
-27.678362,232,126.316976
-7.323524,122,126.399949
-11.153074,235,126.563907
-81.075316,181,126.696403
7.917625,133,126.791649
-66.795672,174,126.918493
-48.827199,145,127.024642
-42.838684,153,127.13592
-62.757965,156,127.24977
34.779053,239,127.422811
-74.820968,144,127.527788
-41.783328,148,127.635775
-56.095801,138,127.737378
-118.976709,165,127.85529
-81.08821,149,127.961542
-43.282976,130,128.057208
-39.482595,130,128.150436
-24.245393,122,128.240626
-72.620037,130,128.330188
-88.777614,203,128.473383
6.391277,214,128.623355
-58.968787,122,128.711165
-13.498012,217,128.862706
24.893216,236,129.034611
37.409579,273,129.23185
-28.44798,125,129.322537
-97.531037,181,129.453612
-1.284111,268,129.648413
2.281025,164,130.108429
-75.033622,196,130.245874
-48.186656,213,130.393682
-7.328196,166,130.513386
-22.536938,223,130.674412
-3.35192,297,130.886307
-2.700852,231,131.05613
29.539317,260,131.244666
-46.199551,192,131.382052
-41.678388,200,131.522403
29.248361,297,131.730835
22.539725,199,131.869989
258.234499,579,132.278298
-7.307095,189,132.411946
-0.624203,221,132.567244
255.740594,446,132.879943
-42.041791,279,133.077872
242.29524,476,133.416137
209.83992,340,134.217564
-42.687336,275,134.411569
