#{"t_start": 1779568677.324923, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
410.0,897,2043.267891
445.0,660,2047.851458
255.0,651,2053.551024
270.0,758,2058.923562
115.0,526,2062.317413
215.0,787,2069.081597
200.0,587,2073.144094
110.0,273,2074.852974
375.0,895,2082.152419
375.0,886,2088.355202
380.0,721,2094.501648
200.0,545,2098.203967
5.0,499,2101.48769
90.0,529,2106.020358
205.0,742,2111.097064
280.0,783,2117.392431
320.0,763,2122.999869
220.0,830,2129.367161
375.0,1014,2137.231102
415.0,805,2144.095315
380.0,782,2149.681007
430.0,1070,2158.33848
175.0,705,2163.031494
500.0,850,2169.943624
260.0,471,2173.052277
240.0,632,2177.267144
170.0,494,2181.156784
105.0,366,2183.89123
120.0,522,2187.496049
175.0,530,2191.111392
265.0,737,2197.188293
125.0,479,2200.237795
155.0,518,2203.51193
295.0,891,2210.588502
210.0,638,2214.910648
225.0,833,2221.665057
270.0,738,2226.656205
110.0,515,2233.660889
315.0,1124,2241.295564
120.0,323,2243.474975
245.0,547,2248.199285
585.0,715,2252.938599
80.0,509,2256.512413
140.0,516,2260.986639
380.0,812,2266.494438
110.0,418,2269.4236
220.0,646,2274.644911
240.0,786,2279.959016
135.0,500,2284.194096
660.0,1136,2292.015013
275.0,719,2297.9035
335.0,916,2304.086774
60.0,383,2306.505206
260.0,515,2311.004934
240.0,659,2315.55046
190.0,492,2318.892957
185.0,718,2324.806406
290.0,810,2330.265739
105.0,467,2333.387364
235.0,454,2337.518901
445.0,1201,2345.970409
315.0,663,2351.490072
155.0,494,2354.90542
465.0,1058,2363.286832
165.0,491,2366.472203
80.0,295,2368.270009
125.0,506,2371.856371
555.0,857,2378.607633
285.0,896,2384.973034
95.0,417,2388.491916
260.0,733,2393.41753
195.0,505,2396.782552
380.0,1120,2405.660468
305.0,621,2409.717008
380.0,614,2414.988112
235.0,617,2419.239251
210.0,553,2423.264775
445.0,649,2428.646264
280.0,587,2432.698718
210.0,564,2436.975956
145.0,502,2440.735957
115.0,310,2442.755313
490.0,821,2448.496837
340.0,829,2455.299569
250.0,615,2459.306747
440.0,905,2466.614663
155.0,537,2470.115015
595.0,939,2477.704679
205.0,526,2481.193512
575.0,1037,2488.744207
215.0,622,2493.418288
430.0,1270,2503.509341
345.0,828,2509.205026
275.0,752,2515.551326
80.0,468,2518.641694
110.0,433,2521.619872
120.0,488,2524.837609
535.0,956,2532.420268
195.0,708,2537.359763
450.0,1058,2545.882481
110.0,327,2548.124371
215.0,522,2555.590427
200.0,466,2558.650332
155.0,492,2561.867398
245.0,772,2568.175429
110.0,424,2570.993736
205.0,510,2574.362102
185.0,500,2578.684551
460.0,667,2583.069485
590.0,1052,2591.516289
725.0,1447,2601.715446
145.0,516,2605.901857
390.0,1027,2612.923375
270.0,628,2618.225824
310.0,877,2624.211062
140.0,465,2628.015078
360.0,698,2633.474548
405.0,777,2638.729241
325.0,813,2645.23585
285.0,663,2649.467545
165.0,511,2653.794729
