#{"t_start": 1779572698.8340528, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
185.0,500,1762.878979
390.0,802,1768.244338
265.0,638,1773.85687
430.0,911,1779.952641
355.0,770,1786.380846
530.0,826,1791.749385
495.0,1122,1800.355651
475.0,954,1806.997969
215.0,544,1811.552249
345.0,675,1815.958209
295.0,611,1820.074098
470.0,777,1826.522197
215.0,488,1829.840528
500.0,874,1836.695959
415.0,894,1843.026861
215.0,537,1846.461066
530.0,830,1853.010923
550.0,1023,1860.71946
260.0,713,1866.05196
740.0,904,1872.377483
320.0,699,1877.917834
575.0,1153,1886.62188
540.0,841,1892.20755
480.0,999,1899.932166
345.0,659,1904.376905
345.0,733,1909.623351
300.0,703,1915.117905
465.0,804,1920.335003
640.0,1107,1929.15607
185.0,537,1932.959864
440.0,1038,1940.963139
520.0,871,1947.26187
420.0,779,1953.269968
310.0,750,1958.635574
695.0,1188,1968.001465
425.0,686,1972.910814
415.0,837,1979.463293
685.0,876,1986.061733
690.0,1120,1999.467429
490.0,989,2006.254668
415.0,732,2011.97704
330.0,559,2015.577512
520.0,1016,2022.86273
280.0,554,2027.160804
555.0,988,2033.970952
415.0,784,2040.204306
380.0,867,2046.231141
345.0,827,2052.512244
430.0,702,2057.162407
385.0,855,2064.211519
185.0,557,2067.842828
240.0,552,2071.6842
395.0,764,2077.634446
360.0,645,2082.242491
400.0,814,2088.417385
335.0,592,2092.442147
380.0,822,2098.575111
280.0,666,2103.596904
250.0,562,2107.302646
415.0,891,2114.272867
480.0,879,2120.146466
435.0,779,2126.550522
250.0,600,2130.514898
250.0,624,2134.548239
325.0,707,2140.233523
460.0,794,2145.609004
535.0,937,2152.673657
295.0,655,2156.865129
350.0,646,2162.437915
415.0,759,2167.359788
340.0,713,2171.960568
575.0,886,2178.931855
410.0,805,2184.291143
425.0,797,2190.882385
350.0,705,2195.559749
295.0,644,2200.777259
300.0,599,2205.091846
545.0,945,2213.211805
295.0,739,2219.113388
430.0,694,2225.448756
245.0,562,2229.853209
510.0,871,2236.148329
370.0,564,2241.158698
485.0,915,2247.392037
305.0,720,2253.247181
460.0,858,2258.950314
315.0,575,2263.756426
545.0,684,2268.389432
185.0,458,2271.482522
270.0,613,2276.470798
410.0,916,2282.842994
680.0,1057,2291.014712
520.0,663,2295.573284
365.0,916,2302.89507
220.0,501,2306.216077
345.0,764,2316.219445
260.0,678,2320.926363
420.0,790,2327.613438
310.0,873,2333.900837
385.0,926,2341.10181
220.0,513,2344.720834
325.0,645,2348.848829
515.0,845,2355.885128
545.0,987,2363.369679
530.0,987,2370.591997
360.0,656,2375.253021
745.0,991,2382.637802
525.0,945,2390.062922
75.0,288,2391.917611
520.0,1021,2398.888113
545.0,1143,2407.587137
540.0,999,2415.274018
800.0,1215,2423.334912
205.0,563,2428.014944
